 Valid Loss: 0.1225, Valid MAPE: 0.0649, Valid RMSE: 5.9041, Training Time: 18.17+1.86/epoch
2025-08-08 10:49:02 - INFO - app - Epoch: 060, Train Loss: 0.1078, Train MAPE: 0.0575, Train RMSE: 5.4696 
 Valid Loss: 0.1270, Valid MAPE: 0.0688, Valid RMSE: 5.9754, Training Time: 17.37+1.89/epoch
2025-08-08 10:49:22 - INFO - app - Epoch: 061, Train Loss: 0.1077, Train MAPE: 0.0576, Train RMSE: 5.4470 
 Valid Loss: 0.1273, Valid MAPE: 0.0689, Valid RMSE: 6.0381, Training Time: 18.58+1.90/epoch
2025-08-08 10:49:42 - INFO - app - Epoch: 062, Train Loss: 0.1084, Train MAPE: 0.0582, Train RMSE: 5.4534 
 Valid Loss: 0.1246, Valid MAPE: 0.0656, Valid RMSE: 5.9253, Training Time: 17.49+1.89/epoch
2025-08-08 10:50:02 - INFO - app - Epoch: 063, Train Loss: 0.1075, Train MAPE: 0.0573, Train RMSE: 5.4566 
 Valid Loss: 0.1242, Valid MAPE: 0.0658, Valid RMSE: 5.9360, Training Time: 18.51+1.86/epoch
2025-08-08 10:50:22 - INFO - app - Epoch: 064, Train Loss: 0.1080, Train MAPE: 0.0577, Train RMSE: 5.4566 
 Valid Loss: 0.1281, Valid MAPE: 0.0682, Valid RMSE: 5.9616, Training Time: 18.40+1.86/epoch
2025-08-08 10:50:41 - INFO - app - Epoch: 065, Train Loss: 0.1088, Train MAPE: 0.0586, Train RMSE: 5.4449 
 Valid Loss: 0.1239, Valid MAPE: 0.0659, Valid RMSE: 5.9443, Training Time: 17.33+1.88/epoch
2025-08-08 10:51:02 - INFO - app - Epoch: 066, Train Loss: 0.1084, Train MAPE: 0.0583, Train RMSE: 5.4436 
 Valid Loss: 0.1272, Valid MAPE: 0.0676, Valid RMSE: 6.0230, Training Time: 18.43+1.89/epoch
2025-08-08 10:51:21 - INFO - app - Epoch: 067, Train Loss: 0.1095, Train MAPE: 0.0591, Train RMSE: 5.4538 
 Valid Loss: 0.1247, Valid MAPE: 0.0668, Valid RMSE: 5.9784, Training Time: 17.49+1.90/epoch
2025-08-08 10:51:42 - INFO - app - Epoch: 068, Train Loss: 0.1084, Train MAPE: 0.0584, Train RMSE: 5.4348 
 Valid Loss: 0.1231, Valid MAPE: 0.0651, Valid RMSE: 5.9342, Training Time: 18.53+1.89/epoch
2025-08-08 10:52:02 - INFO - app - Epoch: 069, Train Loss: 0.1071, Train MAPE: 0.0571, Train RMSE: 5.4394 
 Valid Loss: 0.1254, Valid MAPE: 0.0674, Valid RMSE: 5.9581, Training Time: 18.52+1.87/epoch
2025-08-08 10:52:21 - INFO - app - Epoch: 070, Train Loss: 0.1073, Train MAPE: 0.0572, Train RMSE: 5.4238 
 Valid Loss: 0.1253, Valid MAPE: 0.0669, Valid RMSE: 5.9218, Training Time: 17.35+1.87/epoch
2025-08-08 10:52:41 - INFO - app - Epoch: 071, Train Loss: 0.1070, Train MAPE: 0.0571, Train RMSE: 5.4329 
 Valid Loss: 0.1231, Valid MAPE: 0.0660, Valid RMSE: 5.9146, Training Time: 18.43+1.87/epoch
2025-08-08 10:53:01 - INFO - app - Epoch: 072, Train Loss: 0.1070, Train MAPE: 0.0573, Train RMSE: 5.4050 
 Valid Loss: 0.1239, Valid MAPE: 0.0660, Valid RMSE: 5.9557, Training Time: 17.35+1.87/epoch
2025-08-08 10:53:21 - INFO - app - Epoch: 073, Train Loss: 0.1076, Train MAPE: 0.0577, Train RMSE: 5.4147 
 Valid Loss: 0.1258, Valid MAPE: 0.0667, Valid RMSE: 5.9417, Training Time: 18.38+1.86/epoch
2025-08-08 10:53:41 - INFO - app - Epoch: 074, Train Loss: 0.1088, Train MAPE: 0.0582, Train RMSE: 5.4448 
 Valid Loss: 0.1234, Valid MAPE: 0.0656, Valid RMSE: 5.9147, Training Time: 18.44+1.89/epoch
2025-08-08 10:54:00 - INFO - app - Epoch: 075, Train Loss: 0.1067, Train MAPE: 0.0569, Train RMSE: 5.4176 
 Valid Loss: 0.1217, Valid MAPE: 0.0647, Valid RMSE: 5.8793, Training Time: 17.24+1.87/epoch
2025-08-08 10:54:21 - INFO - app - Epoch: 076, Train Loss: 0.1067, Train MAPE: 0.0569, Train RMSE: 5.4188 
 Valid Loss: 0.1225, Valid MAPE: 0.0655, Valid RMSE: 5.8994, Training Time: 18.57+1.86/epoch
2025-08-08 10:54:40 - INFO - app - Epoch: 077, Train Loss: 0.1080, Train MAPE: 0.0580, Train RMSE: 5.4247 
 Valid Loss: 0.1229, Valid MAPE: 0.0652, Valid RMSE: 5.9025, Training Time: 17.23+1.87/epoch
2025-08-08 10:55:00 - INFO - app - Epoch: 078, Train Loss: 0.1066, Train MAPE: 0.0568, Train RMSE: 5.4255 
 Valid Loss: 0.1238, Valid MAPE: 0.0659, Valid RMSE: 5.9423, Training Time: 18.48+1.85/epoch
2025-08-08 10:55:21 - INFO - app - Epoch: 079, Train Loss: 0.1064, Train MAPE: 0.0568, Train RMSE: 5.4034 
 Valid Loss: 0.1251, Valid MAPE: 0.0684, Valid RMSE: 5.9488, Training Time: 18.41+1.93/epoch
2025-08-08 10:55:40 - INFO - app - Epoch: 080, Train Loss: 0.1085, Train MAPE: 0.0584, Train RMSE: 5.4063 
 Valid Loss: 0.1291, Valid MAPE: 0.0719, Valid RMSE: 6.0148, Training Time: 17.32+1.87/epoch
2025-08-08 10:56:00 - INFO - app - Epoch: 081, Train Loss: 0.1072, Train MAPE: 0.0574, Train RMSE: 5.4127 
 Valid Loss: 0.1244, Valid MAPE: 0.0669, Valid RMSE: 5.9685, Training Time: 18.47+1.87/epoch
2025-08-08 10:56:19 - INFO - app - Epoch: 082, Train Loss: 0.1069, Train MAPE: 0.0571, Train RMSE: 5.4073 
 Valid Loss: 0.1238, Valid MAPE: 0.0667, Valid RMSE: 5.9277, Training Time: 17.16+1.88/epoch
2025-08-08 10:56:39 - INFO - app - Epoch: 083, Train Loss: 0.1062, Train MAPE: 0.0566, Train RMSE: 5.3922 
 Valid Loss: 0.1268, Valid MAPE: 0.0702, Valid RMSE: 6.0838, Training Time: 18.52+1.86/epoch
2025-08-08 10:57:00 - INFO - app - Epoch: 084, Train Loss: 0.1079, Train MAPE: 0.0583, Train RMSE: 5.3891 
 Valid Loss: 0.1288, Valid MAPE: 0.0705, Valid RMSE: 6.0304, Training Time: 18.46+1.94/epoch
2025-08-08 10:57:19 - INFO - app - Epoch: 085, Train Loss: 0.1069, Train MAPE: 0.0574, Train RMSE: 5.3829 
 Valid Loss: 0.1238, Valid MAPE: 0.0661, Valid RMSE: 5.9343, Training Time: 17.23+1.84/epoch
2025-08-08 10:57:39 - INFO - app - Epoch: 086, Train Loss: 0.1075, Train MAPE: 0.0579, Train RMSE: 5.3865 
 Valid Loss: 0.1234, Valid MAPE: 0.0658, Valid RMSE: 5.9144, Training Time: 18.64+1.85/epoch
2025-08-08 10:57:59 - INFO - app - Epoch: 087, Train Loss: 0.1065, Train MAPE: 0.0568, Train RMSE: 5.3991 
 Valid Loss: 0.1221, Valid MAPE: 0.0649, Valid RMSE: 5.9160, Training Time: 17.22+1.87/epoch
2025-08-08 10:58:19 - INFO - app - Epoch: 088, Train Loss: 0.1061, Train MAPE: 0.0566, Train RMSE: 5.3711 
 Valid Loss: 0.1295, Valid MAPE: 0.0681, Valid RMSE: 6.0754, Training Time: 18.53+1.86/epoch
2025-08-08 10:58:40 - INFO - app - Epoch: 089, Train Loss: 0.1062, Train MAPE: 0.0566, Train RMSE: 5.3796 
 Valid Loss: 0.1247, Valid MAPE: 0.0662, Valid RMSE: 5.9980, Training Time: 18.71+2.04/epoch
2025-08-08 10:58:59 - INFO - app - Epoch: 090, Train Loss: 0.1076, Train MAPE: 0.0579, Train RMSE: 5.3800 
 Valid Loss: 0.1250, Valid MAPE: 0.0666, Valid RMSE: 5.9786, Training Time: 17.26+1.85/epoch
2025-08-08 10:59:20 - INFO - app - Epoch: 091, Train Loss: 0.1061, Train MAPE: 0.0566, Train RMSE: 5.3717 
 Valid Loss: 0.1237, Valid MAPE: 0.0647, Valid RMSE: 5.9508, Training Time: 19.07+1.88/epoch
2025-08-08 10:59:39 - INFO - app - Epoch: 092, Train Loss: 0.1063, Train MAPE: 0.0566, Train RMSE: 5.3738 
 Valid Loss: 0.1253, Valid MAPE: 0.0664, Valid RMSE: 5.9621, Training Time: 17.61+1.94/epoch
